,date,delegator_address,delegation,delegation_usd
58,2024-08-26,tori1z76mrew6q6644nyrflz9qhtzshv56wk7t0llvn,750.0,2.04
59,2024-08-26,tori1z7ut2nntntr669qqvlqadtj7sw28q5656e0nma,3833.918163,10.42
60,2024-08-26,tori1zlly4fmwfdznlhuw5swqdk32ujt8c6cw3fl4j7,990.701813,2.69
61,2024-08-26,tori1rqx7h77w3gjvwxekg6uecnfsxjdz98hp2kuczy,501.0,1.36
62,2024-08-26,tori1rqjhlm4vny43qhupcfvdvl0t3pau6hjft5ufst,1653.55,4.5
63,2024-08-26,tori1rrjrg75w7k0r3qv90qp0phemt9plajn5snx7l4,9235.579525,25.11
64,2024-08-26,tori1rd5py3f8nxff5d2appg8zqfxhg7fu4zp9zvl04,16445.367769,44.72
65,2024-08-26,tori1rdhwv67pffuyxawqmkafym6vx4uq4tvzvfy7ur,13026.075255,35.42
66,2024-08-26,tori1r0jjt7m7uwrlvc2q6veql9e7yqdsxyfslq4585,728.349693,1.98
67,2024-08-26,tori1rswnv48f6ksgp5tpj0wvf7fqdwv9g3azj995ja,395.120011,1.07
68,2024-08-26,tori1r54xcpm6ujh3tkr3m0x90fppc3fqrtgap559ck,12496.187,33.98
69,2024-08-26,tori1reeycz4d4pu4fddzqafzsyh6vvjp3nflyuqdrx,1412.583298,3.84
70,2024-08-26,tori1reu3yxedq2wvcw8cv5q6th4wxc9fs8ade7ukaz,491.0,1.34
71,2024-08-26,tori1ruup2az5gwavvrqcn82kg87ke8j6s307m267aq,1711.002222,4.65
72,2024-08-26,tori1r7d6mkjpwracqdv90rm2kdgewmrr8xwu8683cx,428.956324,1.17
73,2024-08-26,tori1yztx3c326qnqgwnss3037nku86umjwphp6l6hm,861.785666,2.34
74,2024-08-26,tori1yr3yvqz4pvkqweh344nwgdthl3ewqeq2464g4p,656.100251,1.78
75,2024-08-26,tori1y97ldlkpvwncxfxd3etmzgwdsl5h8wemue7llz,2444.12,6.65
76,2024-08-26,tori1yfgvyv3jxact4l6vkdfs0kdtsfvkd0ch3tdqm7,4675.256237,12.71
77,2024-08-26,tori1yvr5w8cmcsqec03pa9vpvdnm20w3kundpgvxu4,2866.528421,7.79
78,2024-08-26,tori1y0ss4agjmr003wl89udjmw096y750zsv50zm4s,420.0,1.14
79,2024-08-26,tori1y0lekrhz0scz5h0jlc7nl0zj7en8m7aas2z3xs,12982.135727,35.3
80,2024-08-26,tori1yk0a3yklhet2877tyj6hwepp8h9kttagzntu2d,600.08,1.63
81,2024-08-26,tori1ykk0cfdarfgljuhaus26hgaq0dzl38ugq8p7c8,489.688411,1.33
82,2024-08-26,tori1yefyyyvj7jvxl7z3423jgajhv7nmlnmm72kxl6,781.435817,2.12
