,date,delegator_address,delegation,delegation_usd
98,2024-08-26,cosmos1pfp7qtpezfmmpv64wm3jmmdaxg3y50uxxhq65l,3.0,15.09
99,2024-08-26,cosmos1pf2mtdnlnzv2qhhhphzxs0kfyng4y9xatr3v4g,78.96,397.17
100,2024-08-26,cosmos1pfvw95udhpvdv9ztqhulzytm90x8gk86787zvs,110.009,553.35
101,2024-08-26,cosmos1pf0f2vu9ccvww620m2jn9j8sujkf0he4xwuadu,53.949366,271.37
102,2024-08-26,cosmos1pf3jlv3ruvk6mx756j6vuevv4ctg3yqse6z3xg,99.9,502.5
103,2024-08-26,cosmos1p29yfwcdr86jk03tfa5zue874nncl4vvcswdk5,0.38,1.91
104,2024-08-26,cosmos1p2dqxy23uh35futamwkkzfs57fzycwp9vjyrjj,70.281847,353.52
105,2024-08-26,cosmos1ptxfhlh83vp9yxkgfjffvxrp226jc6xql5tlgw,100.49,505.46
106,2024-08-26,cosmos1pt8ujlazyekkzgyhjv8tm4f2dmrjmw29xt45d2,10.9989,55.32
107,2024-08-26,cosmos1pvxyrv9947p593kge6tq8agpryktfgf5skp8vs,821.4301,4131.79
108,2024-08-26,cosmos1pv0qdytsxazkgfkppraxrnznkfayg04vl4uyne,14.8,74.44
109,2024-08-26,cosmos1pvjdpz5t23hy7wfv30cj03hhs3rufkpf345yxn,31.996799,160.94
110,2024-08-26,cosmos1pdrsxnfxx4f6scgg2mrs0uzljwz6wcufm7lduh,1.427857,7.18
111,2024-08-26,cosmos1pd6v70ta0smp448c07ctfpa5f2jpu5ty3ljv09,250.085,1257.93
112,2024-08-26,cosmos1pd78j4vjg36cv7u5vrj842tdzhrfgnefeglcwx,0.72,3.62
113,2024-08-26,cosmos1pwchad2ymm9tvpfmgr59sptkm3ate3p67j6gw8,20.077279,100.99
114,2024-08-26,cosmos1p0vpfxcldgdm5wh5af3d5qdu3zh4nlzumkxq8s,11.321964,56.95
115,2024-08-26,cosmos1pszr6zt6072v22zwfkfg59tna6kvv0l267wg64,62.908692,316.43
116,2024-08-26,cosmos1pscftk7xdf8jnw38jqm3vvmtrlgz2n5nd9xm5y,20.000006,100.6
117,2024-08-26,cosmos1psm7tg45873n9l2svj8rhdpwm00usez70wd35h,25.0,125.75
118,2024-08-26,cosmos1p32k7u5el40uf7p2dds79xg4lw6s25s8atd8at,1.5,7.54
119,2024-08-26,cosmos1p3h0yl4udg74xnsva8jyj9du3uncr7ugkxqd9h,20.0,100.6
120,2024-08-26,cosmos1p3adhkm8qhhr7pyj5r2pejryvw8pjc9j8c2hky,10.3,51.81
121,2024-08-26,cosmos1pjgegqwj53zjetplpnazq9spltt8m0uruvd6fj,20.5,103.12
122,2024-08-26,cosmos1pjahxazlpla6v3yj5vlef2zc7h70qemkru9jzx,58.517753,294.34
123,2024-08-26,cosmos1pnqh3aqyava6jrnes9yw3me04w2pha8jay75y0,2.0,10.06
124,2024-08-26,cosmos1png3vymvmalsp739p8e7zc3fscx4vk9q2f28g4,52.78114,265.49
125,2024-08-26,cosmos1pn6vd9yqhjhjazfr9hggrkh3heq9gsg2f3cer8,6.995855,35.19
126,2024-08-26,cosmos1p43uqtf27l2dfu955hrxqrd3h2jfecuzs2w2rt,0.266795,1.34
127,2024-08-26,cosmos1p454fm4rerxddn0uppen8hvckceylf7p7a2jpf,2500.009803,12575.05
128,2024-08-26,cosmos1pkveqqkmzsu0lw9206ju7rtzkevayvu4fkxxal,42.000001,211.26
129,2024-08-26,cosmos1pkcf8mmat0gya8p9ge0ly5m22ft8x67vxdx7xy,52.86257,265.9
130,2024-08-26,cosmos1phxzzqftrxyx6f84ge8xyzpy5mgns5cq98nx8a,10.564998,53.14
131,2024-08-26,cosmos1ph24qu4qtgq9wq3a76r6hkdmlg7m3tz44j36dn,2.0,10.06
132,2024-08-26,cosmos1phcmqcus4wptm9x9redtqa7qv54gm0wlgpdcz5,21.679887,109.05
133,2024-08-26,cosmos1pcg6genwgau0u0s3k95rymd0kvcnwwg5dqshre,0.75653,3.81
134,2024-08-26,cosmos1pc333fksfd8vnynj2xl5gew7xrg4ylduxpkl6t,33.68,169.41
135,2024-08-26,cosmos1perqpnl2ge8u326hswde6xeu6zjpz6acpppjf8,0.780901,3.93
136,2024-08-26,cosmos1pet2g0zg2akdnykak6h9kxauy06y84pa2w7ny5,2.999999,15.09
137,2024-08-26,cosmos1peas9zxfkd55qcdzs0hx2x6ddn6zxl7q6qwnvh,7.9994,40.24
138,2024-08-26,cosmos1p6gvayrj4synnf8fdh7y70e6lws9w30d0qxrr6,13.918608,70.01
139,2024-08-26,cosmos1pm4dnynlqyhp52kddpcsd2ue6f8svs02kc5rsm,100.035,503.18
140,2024-08-26,cosmos1pmkacyrd3ddupnuujy9jmzdew6zsqzjvhs6nly,27.2388,137.01
141,2024-08-26,cosmos1pmafy43agh7dml8xj6mvrwwxuucs9rfk570ddv,51.071385,256.89
142,2024-08-26,cosmos1purukr934jpux4vl0ppt6ftuvgfq6dr7m042ag,10.09,50.75
143,2024-08-26,cosmos1pu3q0llnqfmql85l39dqkdz797gvduhefdyztq,1.0,5.03
144,2024-08-26,cosmos1puu352ap7mwdnc07nuhvlv0e87uqzweun7xqks,50.391429,253.47
145,2024-08-26,cosmos1pafdmuejn9zk0n72mlhuyrgmc0s4quphj43dt5,208.0,1046.24
