,date,delegator_address,delegation,delegation_usd
58,2024-08-26,stars1x4906wp8rwl8tn7t2uemr7nvnfsvqz7g7m9f2h,514.948499,4.34
59,2024-08-26,stars1xkdvxjw26semmrjphmmur9jqlka4um55zwg9mg,9000.0,75.77
60,2024-08-26,stars1xh8ydf9rqxtyg7txh56wrcysadk3htflu0n42r,10253.0,86.32
61,2024-08-26,stars1xmv9u389awdw6qpvekwsnkv7zvlyh3qmmuun7v,122.9989,1.04
62,2024-08-26,stars1xuwl7x8htyl26t7pe3l0x6auj3j9jwd2k26qx5,55000.0,463.02
63,2024-08-26,stars1x739v3vdhp97cgau6ztf2k8n803jfxwt93mfzq,378.6,3.19
64,2024-08-26,stars1x7ndut7qw9jtqwgr3ewjwlp4hw8cjckvh69har,761.21777,6.41
65,2024-08-26,stars18jlc56v4gxux4wcah5njcnkxv6lde2hn5vvlec,2423.309183,20.4
66,2024-08-26,stars184qxe8ydjfxytrlt2ja23lh2kzxyf3rypah9tp,920.0,7.75
67,2024-08-26,stars1gq5u4psdfpuk02yd66glynlchdyjqxvhwaw008,660.0,5.56
68,2024-08-26,stars1gqlvl2qqectkgz7uz6gkjust00m7q63tfr55z4,19568.979857,164.74
69,2024-08-26,stars1gg0v6eqev76kvmc350c0qtamydth0pnl6ryf8m,1274.0,10.73
70,2024-08-26,stars1gvk09d09tcz0chse0uhh9ulf58ff0atu2kldfm,5099.999999,42.93
71,2024-08-26,stars1g0gygsll46x0cf54t9j2hp8evkyetv7m0vvpyf,2400.0,20.2
72,2024-08-26,stars1gnt97cpra20lp73clh7zpgdx4rm75d4hdf47rt,746.655701,6.29
73,2024-08-26,stars1fpr70ct7yxjajlwqftuxramwsp3v9etekqtsqj,1000.0,8.42
74,2024-08-26,stars1fp7lar7valvpajdxealzhaf5julcpvrl348p20,11250.0,94.71
75,2024-08-26,stars1frsvgjx0ngpzj7k9dv9tgw82fc68v4d47tcwwe,5462.542355,45.99
76,2024-08-26,stars1f0sf7g2a0h3d60hy98awrsca9fucm8lyp6m545,509.0,4.29
77,2024-08-26,stars1f0urc2u0dd3ne6yl28armthxkfhz39szt236qa,591.0,4.98
78,2024-08-26,stars1fjn5tpn9633y9p0zf09jp2nv3re53sne39vwdu,531.850843,4.48
79,2024-08-26,stars1f5p0fzfze496m2epgjjlut0f04ah2l763crpj5,10000.0,84.19
80,2024-08-26,stars1f58nl2eqqpq79jwj5zm6ygttphlht6w5ge0cjv,698.375416,5.88
81,2024-08-26,stars1fe34jng5j49ycl4n95cy6fk4wn2kev6w7rmzkx,1195.0,10.06
82,2024-08-26,stars1feaq6z0pxekqg63j56um3waayc7ewf25e257gd,1069.0,9.0
83,2024-08-26,stars1fa24lh0hx57uspe6s700mkqkjsycndghyav82v,660.0,5.56
84,2024-08-26,stars1fl067h986u5eyjat2zzq0svahplfy9waqfet7l,5000.0,42.09
85,2024-08-26,stars12pc8dyq4a5td8xhtg33pau4830rg8dm4r7ymg8,5000.0,42.09
86,2024-08-26,stars12yrlmdzclgemzz6854mretyew857r4dxwms3a5,701.0,5.9
87,2024-08-26,stars12g9tv7kzg06nx28szkvp7ud5jywpqv9sjuejt0,2000.000099,16.84
88,2024-08-26,stars12g7nqrwsgc8gee7f6rtn3k4yqsnrawv5p3kx9t,1235.0,10.4
89,2024-08-26,stars12we24ncqkva0xgr9v5l7d7tzx46czllahypzle,2284.949838,19.24
90,2024-08-26,stars125r3rnfpry9qfekkurzfkw333wkvzdfd3xlpca,205.578575,1.73
91,2024-08-26,stars124up4umc5258ran4mqx7c8rxka3hxg8asc8t4h,894.0,7.53
92,2024-08-26,stars1264kuu3yy2frmun6dvkuqky7cwyh3lsg9za7a8,8173.003963,68.81
93,2024-08-26,stars1tyj3ls8w296a2pjn3ysyrjf9v0q0gfjyzlwns4,2150.0,18.1
94,2024-08-26,stars1tym288c48szfqcerrp57cvg3xl9ka5uuh2jay5,11760.0,99.0
95,2024-08-26,stars1ttrw6rmn26uyhx3fhu2rlh0442k7kxwsu7j5wn,240.0,2.02
96,2024-08-26,stars1tt6h0ln2smdercnljdlly5dusujwt87fa5kuuc,3400.0,28.62
97,2024-08-26,stars1t0ftq5c89xkyghfvk9faajdqqgj2ny85atvaxf,274.199716,2.31
98,2024-08-26,stars1t0jdywduzxu5ytntqvq053tsa6vlt9z44wtcyx,660.0,5.56
99,2024-08-26,stars1t3m8p90v03967n4h4fpkprwe6sdzs5fznu8rf2,900.0,7.58
100,2024-08-26,stars1tnnhrqpm8rxj7xja5jcu2vmlv2yxz5na7we3pc,30000.0,252.56
101,2024-08-26,stars1t5mjhkeuaw3rx5g8s0yttgl2yta3mgaltre209,915.381371,7.71
102,2024-08-26,stars1t4je0v8mqqv6eyac30zt0q6vearfe0lmh74ksd,772.739138,6.51
103,2024-08-26,stars1tllxp6vm5uzfrgh285g3tantfyzh0fzvgag2s8,590.0,4.97
104,2024-08-26,stars1vq7mej8skaygqnaqjlfark3zguhx54dqh9c4nd,270.0,2.27
105,2024-08-26,stars1v9wx0c0s5ekl9vzdqelszv2rksfm259u5h0eja,2819.0,23.73
